word1,word2,relatedness
espresso,learn,-0.548789898
express,feelings,1.434281812
espresso,feelings,-0.133460282
better,express,-0.585132085
better,espresso,-0.396014078
sense,sense,0.0
good,sense,0.782137186
good,scents,1.101292238
business,sense,1.251973544
business,scents,-0.452653338
prophet,prophet,2.0
profit,prophet,0.0
atheism,prophet,0.043975327
atheism,profit,-0.293007439
non,prophet,-0.650018431
non,profit,0.76452703
organization,prophet,0.123608176
organization,profit,1.344302809
pi,pi,2.0
pi,pie,0.0
circumference,pi,1.110707202
circumference,pie,1.192320265
get,pi,-0.532050103
get,pie,-0.213873793
large,pi,-0.196874277
large,pie,0.203214357
knead,knead,2.0
knead,need,0.0
bakers,knead,1.643374608
bakers,need,-0.430311199
basis,knead,-0.724020559
basis,need,0.363879125
bread,knead,1.618475041
bread,need,-0.10745158
knead,know,-0.664626706
know,need,-0.08894483
knead,recipes,1.004924966
need,recipes,-0.181518542
knead,trade,-0.58008783
need,trade,0.499910519
oar,oar,2.0
oar,or,0.0
choose,oar,-0.51196844
choose,or,1.166963655
either,oar,-0.745201312
either,or,1.802274457
indecisive,oar,-0.736316505
indecisive,or,0.924511546
not,oar,-0.73898887
not,or,0.061294261
oar,rower,1.833928909
or,rower,-0.722767904
tiers,tiers,2.0
tears,tiers,0.0
cake,tiers,0.847840122
cake,tears,-0.733195769
emotional,tiers,-0.093719285
emotional,tears,1.613409237
even,tiers,-0.21256834
even,tears,-0.643260403
tiers,wedding,0.363679868
tears,wedding,1.167013135
poll,poll,2.0
pole,poll,0.0
conduct,poll,0.79637133
conduct,pole,-0.131050615
country,poll,-0.020817463
country,pole,-0.441639232
decided,poll,0.888379398
decided,pole,-0.438823318
flag,poll,0.519522756
flag,pole,1.600043247
new,poll,-0.30941208
new,pole,-0.573021617
bored,bored,2.0
board,bored,0.0
bored,chairman,-0.257766851
board,chairman,1.891566794
bored,executive,-0.232066116
board,executive,1.514850716
bored,meetings,0.256531919
board,meetings,0.957355228
greece,greece,2.0
grease,greece,0.0
donuts,greece,-0.497489011
donuts,grease,0.661854871
greece,know,-0.577456692
grease,know,-0.669045928
greece,made,-0.564552226
grease,made,-0.586369571
sine,sine,2.0
sign,sine,0.0
above,sine,-0.539975973
above,sign,-0.011263401
hoping,sine,-0.763760078
hoping,sign,-0.145123348
prayed,sine,-0.781460533
prayed,sign,0.347605059
sine,tests,-0.122511114
sign,tests,-0.19480109
sine,trigonometry,1.282836716
sign,trigonometry,0.636264574
principal,principal,2.0
principal,principle,0.0
disliked,principal,-0.136515567
disliked,principle,0.099790292
john,principal,-0.059251367
john,principle,-0.438655141
just,principal,0.366797927
just,principle,1.030609819
not,principal,-0.750032
not,principle,-0.574541502
principal,school,1.99747003
principle,school,1.0686167
cd,cd,2.0
cd,seedy,0.0
cd,music,1.794118677
music,seedy,-0.31297692
cd,part,-0.422293117
part,seedy,-0.118107336
cd,stores,0.803521617
seedy,stores,-0.392169307
cd,town,-0.67697029
seedy,town,-0.143891918
hare,hare,2.0
hair,hare,0.0
got,hare,-0.805884849
got,hair,-0.523207923
hare,mad,-0.399919617
hair,mad,-0.399004337
hare,magician,1.267423786
hair,magician,-0.520019328
hare,out,-0.832510067
hair,out,-0.341957696
hare,pulled,-0.746881884
hair,pulled,0.793711827
knotty,knotty,2.0
knotty,naughty,0.0
admonished,knotty,-0.648839231
admonished,naughty,0.304300529
apparently,knotty,-0.750032
apparently,naughty,-0.483787797
father,knotty,-0.795986539
father,naughty,-0.415566217
knotty,pine,-0.160851791
naughty,pine,-0.793461446
knotty,sapling,0.091068985
naughty,sapling,-0.624846796
knotty,young,-0.639578699
naughty,young,0.14893242
taut,taut,2.0
taught,taut,0.0
learn,taut,-0.576975932
learn,taught,1.71226036
rope,taut,0.868287367
rope,taught,-0.121058026
taut,tricks,-0.474706301
taught,tricks,0.383502192
marx,marx,2.0
marks,marx,0.0
class,marx,0.578105668
class,marks,0.545062066
communism,marx,1.31724495
communism,marks,-0.606476564
dropped,marx,-0.781460533
dropped,marks,-0.166436781
lousy,marx,-0.700099018
lousy,marks,-0.02914144
marx,out,-0.706776015
marks,out,-0.468658789
hi,hi,2.0
hi,high,0.0
boy,hi,-0.417689106
boy,high,-0.437116177
hi,instinctively,-0.349854622
high,instinctively,-0.38716255
hi,natural,-0.689691795
high,natural,-0.157847829
hi,people,0.071003092
high,people,-0.059803808
hi,waves,-0.20390641
high,waves,0.804602748
daze,daze,2.0
days,daze,0.0
daze,end,-0.781159905
days,end,-0.001792814
daze,having,-0.930877055
days,having,-0.402625515
daze,longs,-0.340935657
days,longs,-0.17518217
daze,school,-0.178407141
days,school,0.829777152
daze,teacher,-0.653580937
days,teacher,-0.010627663
daze,time,-0.436061797
days,time,1.575538749
daze,tough,-0.333186385
days,tough,0.093878323
prose,prose,2.0
pros,prose,0.0
authors,prose,0.915941599
authors,pros,0.040325601
cons,prose,-0.587049833
cons,pros,1.562762916
jail,prose,-0.696797307
jail,pros,-0.674232177
plane,plane,2.0
plain,plane,0.0
eat,plane,-0.144761088
eat,plain,-0.226245133
expect,plane,-0.382682084
expect,plain,-0.672960552
fancy,plane,-0.202904824
fancy,plain,0.324450008
flying,plane,1.816222237
flying,plain,-0.512024581
food,plane,0.151330212
food,plain,0.23343159
not,plane,-0.749886832
not,plain,-0.288942001
dam,dam,2.0
dam,damn,0.0
beaver,dam,1.758858353
beaver,damn,0.156040259
best,dam,-0.739470846
best,damn,-0.310985493
dam,ever,-0.714138324
damn,ever,-0.570525947
dam,movie,-0.735985557
damn,movie,-0.585364406
dam,night,-0.520710889
damn,night,-0.514829836
dam,saw,-0.307453941
damn,saw,-0.763361954
dam,seen,-0.690693545
damn,seen,-0.680358393
hertz,hertz,2.0
hertz,hurts,0.0
computer,hertz,1.118191817
computer,hurts,-0.50140918
hertz,slow,-0.302989984
hurts,slow,-0.470437756
role,role,2.0
role,roll,0.0
actors,role,1.601986906
actors,roll,-0.305783932
great,role,-0.283150414
great,roll,-0.515024286
movie,role,1.532476003
movie,roll,0.594719169
collar,collar,2.0
caller,collar,0.0
collar,id,0.40944158
caller,id,1.368685278
collar,man,0.233988351
caller,man,0.085463008
collar,name,-0.106902364
caller,name,0.722813874
collar,neck,1.638391002
caller,neck,-0.492296779
collar,put,-0.622695174
caller,put,-0.719297165
collar,shirt,1.569426463
caller,shirt,-0.621766767
steal,steal,2.0
steal,steel,0.0
muscles,steal,-0.453849102
muscles,steel,-0.143208756
steal,thieves,2.083308461
steel,thieves,-0.301460132
dye,dye,2.0
die,dye,0.0
actress,dye,-0.191653442
actress,die,-0.37253657
dye,gray,0.733598121
die,gray,0.011905704
dye,hair,1.523473926
die,hair,-0.704851099
dye,saw,-0.701321696
die,saw,-0.302942596
dye,strands,0.594733015
die,strands,-0.437879686
dye,thought,-0.82578583
die,thought,-0.598395341
waist,waist,2.0
waist,waste,0.0
belt,waist,1.597962543
belt,waste,-0.347338501
cardboard,waist,-0.76867622
cardboard,waste,0.720292439
paper,waist,-0.586922992
paper,waste,0.715106249
feet,feet,2.0
feat,feet,0.0
able,feet,-0.318576775
able,feat,0.192267427
being,feet,-0.606391309
being,feat,-0.32027531
feet,fit,-0.037323991
feat,fit,-0.561509507
feet,fourteen,0.377560615
feat,fourteen,-0.690051472
feet,quite,-0.593675754
feat,quite,-0.190079146
feet,shoes,1.661397429
feat,shoes,-0.582987908
feet,size,0.721870727
feat,size,-0.45251572
aloud,aloud,2.0
allowed,aloud,0.0
aloud,mime,-0.332451663
allowed,mime,-0.701130918
aloud,not,-0.538579436
allowed,not,-0.329427842
aloud,say,1.335776396
allowed,say,-0.033663658
aloud,wanted,-0.635801964
allowed,wanted,0.328884943
pail,pail,2.0
pail,pale,0.0
buckets,pail,1.416678201
buckets,pale,-0.029501143
carry,pail,0.829926254
carry,pale,-0.217803528
feeling,pail,-0.685825422
feeling,pale,-0.256058431
pail,start,-0.712694931
pale,start,-0.750168933
pail,those,-0.716689837
pale,those,-0.83061309
manor,manor,2.0
manner,manor,0.0
castle,manor,1.698588817
castle,manner,0.10552875
home,manor,1.322936486
home,manner,-0.345664258
man's,manor,-0.272675645
man's,manner,-0.295230845
manor,speaking,-0.458717251
manner,speaking,0.646434966
cache,cache,2.0
cache,cash,0.0
cache,chips,-0.819637414
cash,chips,0.7956559
cache,computer,1.505761556
cash,computer,-0.123120412
cache,ended,-0.603802302
cash,ended,-0.454443007
cache,online,1.029892406
cash,online,-0.181050587
cache,poker,-0.2132602
cash,poker,1.316488685
cache,suddenly,-0.675640845
cash,suddenly,-0.56330868
cache,tournament,-0.729033819
cash,tournament,0.755545695
reign,reign,2.0
rain,reign,0.0
britain,reign,1.042022668
britain,rain,0.061046913
long,reign,0.642961873
long,rain,-0.350116242
place,reign,-0.024887767
place,rain,-0.136697917
queen,reign,1.752883517
queen,rain,-0.702310804
reign,wet,-0.759895853
rain,wet,2.093230813
thyme,thyme,2.0
thyme,time,0.0
extra,thyme,-0.718040206
extra,time,0.421663016
gardeners,thyme,1.344828955
gardeners,time,-0.444254531
get,thyme,-0.459086859
get,time,-0.3333092
herb,thyme,1.966137607
herb,time,-0.532604413
thyme,work,-0.633998157
time,work,0.870582592
pore,pore,2.0
poor,pore,0.0
bad,pore,-0.52912533
bad,poor,0.507396557
excuse,pore,-0.797260382
excuse,poor,0.546949903
pore,say,-0.721007352
poor,say,-0.598910423
pore,skin,1.711512432
poor,skin,-0.24986229
gilt,gilt,2.0
gilt,guilt,0.0
complex,gilt,-0.330724331
complex,guilt,0.662758497
gilt,gold,0.294488666
gold,guilt,-0.391441182
gilt,like,-0.379747841
guilt,like,-0.621661154
gilt,paint,-0.023620318
guilt,paint,-0.781460533
gilt,people,-0.302710537
guilt,people,0.305665447
err,heir,0.0
heir,human,0.509669411
err,human,0.408764856
son,son,2.0
son,sun,0.0
boy,son,1.493254391
boy,sun,-0.761227994
got,son,-0.750504706
got,sun,-0.646079413
only,son,0.055293382
only,sun,-0.665076312
rest,son,-0.494602382
rest,sun,-0.515133451
c's,c's,2.0
c's,seas,0.0
c's,cannot,-0.561368366
cannot,seas,-0.834120549
c's,high,-0.577071422
high,seas,1.15987515
c's,hit,-0.752815211
hit,seas,-0.617809813
c's,make,-0.583384169
make,seas,-0.650018431
c's,novice,-0.620696349
novice,seas,-0.59044442
c's,pirates,-0.750032
pirates,seas,1.633184002
c's,singers,-0.351746838
seas,singers,-0.721792247
c's,terrible,-0.480278263
seas,terrible,0.208366564
watt,what,0.0
bright,watt,1.27752717
bright,what,-0.808464664
electrician,watt,1.599986887
electrician,what,-0.565610687
knows,watt,-0.750032
knows,what,0.249689963
spark,watt,0.669217971
spark,what,-0.667509975
watt,what's,-0.750032
what,what's,1.727922581
razor,razor,2.0
raiser,razor,0.0
budget,razor,-0.576139639
budget,raiser,-0.304511824
fund,razor,-0.729274222
fund,raiser,0.810271506
mayor,razor,-0.795271193
mayor,raiser,-0.482292327
razor,slash,1.301105911
raiser,slash,-0.899042296
razor,turned,-0.706402674
raiser,turned,-0.628219204
razor,wanted,-0.461981485
raiser,wanted,-0.503213354
knot,knot,2.0
knot,not,0.0
boyscouts,knot,1.270743321
boyscouts,not,-0.764521658
knot,know,-0.671753276
know,not,-0.418404378
knot,ropes,1.821020782
not,ropes,-0.748587042
knot,tie,1.837738897
not,tie,-0.658961115
wood,wood,2.0
wood,would,0.0
ask,wood,-0.74058236
ask,would,0.281509494
trees,wood,2.166448306
trees,would,-0.589968992
grader,grader,2.0
grader,grater,0.0
afraid,grader,-0.628551925
afraid,grater,-0.660464671
cheddar,grader,-0.1587744
cheddar,grater,1.420513106
cheese,grader,0.057620908
cheese,grater,1.660631265
colby,grader,-0.446397203
colby,grater,0.304746483
grader,jack,-0.518138013
grater,jack,-0.583510489
grader,jr,-0.465027397
grater,jr,-0.812516837
grader,person,0.508207023
grater,person,-0.75143754
grader,school,1.38403971
grater,school,-0.887355743
eye,eye,2.0
eye,i,0.0
blind,eye,1.633367495
blind,i,-0.682200263
eye,see,1.716412583
i,see,-0.407484277
cell,cell,2.0
cell,sell,0.0
biology,cell,1.899746806
biology,sell,-0.668966778
cell,keep,-0.167399992
keep,sell,0.284274609
cell,know,-0.600469468
know,sell,-0.406087292
cell,program,-0.188208976
program,sell,0.163641109
cell,whether,-0.70958237
sell,whether,-0.557729007
scent,scent,2.0
cent,scent,0.0
cost,scent,-0.718257531
cent,cost,1.670044311
get,scent,-0.77925162
cent,get,-0.590832723
rid,scent,-0.244247527
cent,rid,-0.686738689
scent,smell,2.062695781
cent,smell,-0.846756795
course,course,2.0
coarse,course,0.0
class,course,1.427448953
class,coarse,-0.333612223
course,just,-0.51112576
coarse,just,-0.606275298
course,liking,-0.480204271
coarse,liking,-0.687722396
course,rough,0.101915678
coarse,rough,1.849272922
course,stick,-0.582361944
coarse,stick,-0.381049564
course,tried,-0.151422091
coarse,tried,-0.722080095
deer,deer,2.0
dear,deer,0.0
deer,pet,0.228277311
dear,pet,0.1898141
deer,very,-0.82008547
dear,very,-0.202505068
bee,bee,2.0
be,bee,0.0
bee,hive,1.99161332
be,hive,-0.67396499
bee,long,-0.676077564
be,long,-0.371411379
bee,want,-0.543120328
be,want,-0.212850968
brake,brake,2.0
brake,break,0.0
brake,careful,0.678402617
break,careful,0.065577869
brake,fast,0.659288052
break,fast,0.481797687
brake,not,-0.701227256
break,not,-0.585134454
brake,really,-0.653005421
break,really,-0.433639757
brake,run,-0.036327434
break,run,0.360466076
flour,flour,2.0
flour,flower,0.0
brought,flour,-0.558813333
brought,flower,0.069641627
chef,flour,1.383582874
chef,flower,-0.748757797
day,flour,-0.652054579
day,flower,0.027390137
flour,girlfriend,-0.785812624
flower,girlfriend,0.549974398
flour,pastry,1.813321928
flower,pastry,-0.338104018
flour,valentine's,-0.564782772
flower,valentine's,1.36529413
fare,fare,2.0
fair,fare,0.0
driver,fare,0.801534234
driver,fair,-0.431253583
fare,insisted,-0.667750995
fair,insisted,-0.061648
fare,toll,1.556833585
fair,toll,0.367733434
fare,wasn't,-0.640278029
fair,wasn't,-0.035485422
heel,heel,2.0
heal,heel,0.0
foot,heel,1.940974239
foot,heal,-0.087361429
heel,injured,0.057277285
heal,injured,1.472511115
heel,just,-0.824635495
heal,just,-0.688196532
hymn,hymn,2.0
him,hymn,0.0
hymn,perform,0.661800948
him,perform,0.109566256
hymn,priest,1.136078096
him,priest,0.835605283
hymn,song,1.83254005
him,song,-0.550481657
hymn,wrote,0.463668465
him,wrote,-0.268573499
no's,no's,2.0
knows,no's,0.0
best,no's,-0.580979706
best,knows,0.197022525
mother,no's,0.002822517
knows,mother,0.096348478
inn,inn,2.0
in,inn,0.0
hotel,inn,1.902320928
hotel,in,-0.065879193
inn,made,-0.564564491
in,made,-0.071033816
inn,sleep,1.426429404
in,sleep,-0.208159509
inn,stayed,0.708630598
in,stayed,0.302022196
inn,sure,-0.796065211
in,sure,-0.314133727
idol,idol,2.0
idle,idol,0.0
celebrity,idol,1.630079064
celebrity,idle,-0.497385494
idol,looking,-0.237904966
idle,looking,-0.067710448
idol,realized,-0.382846755
idle,realized,-0.71578071
idol,spent,-0.810311842
idle,spent,-0.533821451
idol,time,-0.582583342
idle,time,0.693466411
idol,want,0.125242085
idle,want,-0.65285615
maid,maid,2.0
made,maid,0.0
clean,maid,1.43335711
clean,made,-0.217471608
maid,up,-0.636687235
made,up,0.028415389
maid,want,-0.346160818
made,want,-0.390418074
nun,nun,2.0
none,nun,0.0
cared,nun,0.258241812
cared,none,-0.719476434
church,nun,1.511023217
church,none,-0.661351908
new,nun,-0.512519397
new,none,-0.636518895
nun,opened,-0.725367293
none,opened,-0.694379985
mourning,mourning,2.0
morning,mourning,0.0
cried,mourning,1.519026606
cried,morning,-0.622012371
mourning,up,-0.130271793
morning,up,0.98398147
mourning,woke,-0.343863179
morning,woke,1.54108883
meat,meat,2.0
meat,meet,0.0
butcher,meat,1.86152445
butcher,meet,-0.480239123
glad,meat,-0.624577141
glad,meet,0.214778506
meat,very,-0.750802155
meet,very,-0.635296521
reel,reel,2.0
real,reel,0.0
believe,reel,-0.517334344
believe,real,0.857271047
caught,reel,0.309116965
caught,real,-0.65036339
fisherman,reel,1.367889734
fisherman,real,-0.26450889
reel,think,-0.575037021
real,think,-0.281010289
pear,pear,2.0
pair,pear,0.0
brave,pear,-0.784706099
brave,pair,-0.727246795
enough,pear,-0.742273829
enough,pair,-0.415330884
farmer,pear,0.818799098
farmer,pair,-0.57056734
fruit,pear,1.888157498
fruit,pair,-0.064065931
grow,pear,0.684217304
grow,pair,-0.085698222
pray,pray,2.0
pray,prey,0.0
birds,pray,-0.31666961
birds,prey,0.980555011
parish,pray,1.555833381
parish,prey,-0.329569116
root,root,2.0
root,route,0.0
better,root,-0.653153598
better,route,-0.074700608
different,root,-0.628259539
different,route,0.072262058
farm,root,0.785424192
farm,route,-0.324646459
make,root,-0.640564017
make,route,-0.136643945
root,take,-0.599633919
route,take,0.425023793
root,tree,1.261934181
route,tree,-0.493103037
root,want,-0.821371667
route,want,-0.533964192
root,way,-0.54305294
route,way,1.57234326
biblical,prophet,1.588613486
biblical,profit,0.00843384
daniel,prophet,0.940627052
daniel,profit,-0.701428367
dreams,prophet,0.673356808
dreams,profit,-0.164648041
interpreting,prophet,0.582899177
interpreting,profit,-0.448113581
known,prophet,0.192213498
known,profit,-0.483403419
decimal,pi,1.946459381
decimal,pie,-0.161627302
number,pi,2.058125293
number,pie,-0.251554178
pi,places,-0.326949086
pie,places,-0.808465975
pi,recite,-0.258052741
pie,recite,-0.720087113
pi,ten,-0.015977827
pie,ten,-0.651001302
pi,up,-0.721837908
pie,up,-0.785131387
dough,knead,1.859791531
dough,need,-0.113527858
flour,knead,1.425382654
flour,need,-0.255373587
knead,make,0.636051115
make,need,0.120106683
knead,milk,-0.418691345
milk,need,-0.051775025
knead,together,0.501225391
need,together,-0.104110527
dipped,oar,0.221586022
dipped,or,-0.852013846
fisherman,oar,1.476556042
fisherman,or,-0.726638524
oar,river,1.530371105
or,river,-0.662561266
boxes,tiers,0.104462145
boxes,tears,-0.611327411
stacked,tiers,1.336318496
stacked,tears,-0.741184101
tiers,warehouse,-0.156484324
tears,warehouse,-0.680878901
candidates,poll,1.181304086
candidates,pole,0.061475531
conducted,poll,1.061170681
conducted,pole,-0.008450109
political,poll,1.476234187
pole,political,-0.000110261
poll,pollsters,1.681635713
pole,pollsters,0.039322063
poll,popularity,1.231242071
pole,popularity,-0.277710497
alone,bored,0.824396373
alone,board,-0.310851308
bored,man,0.075873275
board,man,-0.552081009
bored,old,-0.124639356
board,old,-0.386292183
bored,tears,0.032180425
board,tears,-0.578013409
bored,time,0.213716977
board,time,-0.526247032
country,greece,1.617425629
country,grease,-0.633069495
europe,greece,1.506384042
europe,grease,-0.489292516
greece,portion,-0.758430767
grease,portion,-0.488504997
greece,southern,0.196191163
grease,southern,-0.152857904
angle,sine,0.779476881
angle,sign,-0.000985124
function,sine,1.019378722
function,sign,0.439681017
mathematics,sine,1.447036089
mathematics,sign,0.848639387
high,principal,0.108839565
high,principle,0.202188802
local,principal,0.004982895
local,principle,-0.32475094
ms,principal,-0.180238084
ms,principle,-0.055012292
principal,wu,-0.670427616
principle,wu,-0.798160808
bought,cd,0.357280404
bought,seedy,-0.811990726
cd,classical,0.754552945
classical,seedy,-0.585794569
cd,new,0.196711267
new,seedy,-0.522052794
fields,hare,0.461547832
fields,hair,-0.568333956
hare,ran,0.445048512
hair,ran,-0.52966093
hare,rapidly,0.3918974
hair,rapidly,-0.642455018
knotty,made,-0.509212612
made,naughty,-0.625273489
cabin,knotty,-0.149091224
cabin,naughty,-0.53523303
between,taut,-0.287709939
between,taught,-0.666184019
clothesline,taut,0.552306178
clothesline,taught,-0.543429494
hangs,taut,0.243455661
hangs,taught,-0.58754546
poles,taut,-0.286158353
poles,taught,-0.735985557
german,marx,0.913342961
german,marks,0.259296529
karl,marx,1.430994181
karl,marks,-0.390664933
marx,philosopher,1.553897502
marks,philosopher,-0.477807527
hi,say,0.761917936
high,say,-0.470898835
hi,waved,1.72973703
high,waved,-0.148802992
bad,daze,-0.184595357
bad,days,0.537602261
daze,learning,-0.690780761
days,learning,-0.155835821
daze,news,-0.567643796
days,news,0.281946675
essays,prose,0.920121128
essays,pros,-0.418043865
novels,prose,1.42068533
novels,pros,-0.518240741
prose,written,1.32796995
pros,written,-0.421870713
airport,plane,1.712579248
airport,plain,-0.545519339
landed,plane,1.050391062
landed,plain,-0.538243281
building,dam,0.367174398
building,damn,-0.539332626
dam,logs,1.430668256
damn,logs,-0.121952542
dam,sticks,0.317012934
damn,sticks,-0.686561865
hertz,mega,0.779173478
hurts,mega,-0.57167944
hertz,processing,0.683483218
hurts,processing,-0.540497833
hertz,speed,0.178786499
hurts,speed,-0.301454813
hertz,thirty-three,-0.258263208
hurts,thirty-three,-0.762184863
leading,role,0.504945154
leading,roll,-0.357426361
plays,role,1.250637128
plays,roll,0.634214361
role,show,0.452865957
roll,show,-0.676772085
role,television,0.73476784
roll,television,-0.401643565
collar,dog,1.711357399
caller,dog,-0.381415794
collar,puts,-0.513290301
caller,puts,-0.526046813
collar,walking,0.767337859
caller,walking,-0.699444316
boy,steal,-0.319930983
boy,steel,-0.587491171
candy,steal,-0.094536379
candy,steel,-0.781460533
decided,steal,-0.465451553
decided,steel,-0.568402974
friend's,steal,-0.56195865
friend's,steel,-0.520115981
not,steal,-0.189663551
not,steel,-0.723041821
steal,wanted,0.492795816
steel,wanted,-0.618644422
dye,like,-0.781460533
die,like,-0.619684429
dye,not,-0.770518333
die,not,-0.324320723
dye,people,-0.26904247
die,people,1.357481
look,waist,-0.588764329
look,waste,-0.72069838
small,waist,0.54555294
small,waste,-0.590623453
tiny,waist,0.817679802
tiny,waste,-0.534166992
feet,hurting,0.399656575
feat,hurting,-0.487295336
feet,new,-0.68535866
feat,new,-0.374702209
feet,these,-0.326401163
feat,these,-0.748009219
aloud,class,-0.247762261
allowed,class,-0.08337789
aloud,poem,0.285366535
allowed,poem,-0.648521192
aloud,read,1.011726584
allowed,read,-0.384072101
aloud,student,-0.31438722
allowed,student,-0.392756171
clean,pail,0.454193468
clean,pale,0.108252618
filled,pail,0.640365217
filled,pale,-0.465606583
floor,pail,-0.027157293
floor,pale,-0.542267553
pail,water,1.506103593
pale,water,-0.205510526
pail,worker,-0.140034506
pale,worker,-0.407722609
huge,manor,0.769933737
huge,manner,-0.319066113
live,manor,0.878267984
live,manner,-0.08509899
manor,people,0.015243503
manner,people,0.361364864
manor,those,-0.812234947
manner,those,-0.5937837
manor,wealthy,1.284905544
manner,wealthy,-0.276843416
cache,copies,-0.02172846
cash,copies,-0.192477378
cache,database,0.776424805
cash,database,-0.34122505
cache,pages,0.137738536
cash,pages,-0.513410638
cache,stored,0.829207849
cash,stored,-0.233318436
cache,web,0.810127394
cash,web,-0.279163973
ended,reign,0.005525581
ended,rain,-0.342900913
heir,reign,1.112214591
heir,rain,-0.710023942
king's,reign,1.776843753
king's,rain,-0.66841483
reign,took,-0.113320681
rain,took,-0.620418969
chicken,thyme,0.702699467
chicken,time,-0.803956786
creamy,thyme,-0.373157708
creamy,time,-0.78174645
favorite,thyme,-0.757130331
favorite,time,-0.205737968
flavored,thyme,0.720140546
flavored,time,-0.744399398
meals,thyme,0.684309848
meals,time,0.511392483
sauce,thyme,0.675274507
sauce,time,-0.618491916
opening,pore,1.292710947
opening,poor,-0.592816125
pore,small,0.506945942
poor,small,0.125812672
pore,surface,0.729637206
poor,surface,-0.634197082
pore,very,-0.758430767
poor,very,0.113791966
covered,gilt,-0.202184731
covered,guilt,-0.201921939
frame,gilt,0.224066754
frame,guilt,0.159816498
british,err,-0.391015792
err,prince,-0.690269368
err,throne,-0.698889214
err,william,-0.540397823
daughter,son,1.763125915
daughter,sun,-0.630705819
c's,even,-0.499558249
even,seas,-0.111298652
c's,hard,-0.714930737
hard,seas,-0.044966371
c's,sing,-0.060591239
seas,sing,-0.611618683
c's,soprano,-0.539602268
seas,soprano,-0.671420259
bulb,what,-0.602217742
desk,what,-0.773342724
lamp,what,-0.69598325
light,what,-0.495548786
sixty,watt,1.02910921
sixty,what,-0.825991955
uses,what,-0.208917873
beard,razor,1.686142323
beard,raiser,-0.610927675
razor,shave,1.763154924
raiser,shave,-0.634807828
razor,used,0.323571408
raiser,used,-0.552589093
double,knot,0.739134619
double,not,-0.957397723
easy,knot,-0.391155438
easy,not,-0.106180819
get,wood,-0.301585774
get,would,-0.316938295
grader,hired,-0.196140338
grater,hired,-0.688166297
grader,score,1.456913574
grater,score,-0.483996304
grader,tests,1.239366364
grater,tests,-0.830644844
eye,poked,1.069338754
i,poked,-0.808131183
cell,learned,-0.383796696
learned,sell,-0.513759403
cell,works,-0.234275681
sell,works,0.283345321
scent,unpleasant,0.457821941
cent,unpleasant,-0.810026414
course,school,1.619394573
coarse,school,-0.208046982
course,took,0.543846748
coarse,took,-0.520769838
deer,forest,1.472165421
dear,forest,-0.564228102
angry,bee,0.221877067
angry,be,0.052633205
bee,honey,1.842053559
be,honey,-0.528261049
bee,steal,-0.728146168
be,steal,-0.735489128
bee,stung,1.794922544
be,stung,-0.580402332
bee,tried,-0.639042341
be,tried,-0.305108788
brake,cars,1.804849918
break,cars,0.028044041
brake,slowly,0.825203011
break,slowly,-0.208863457
baking,flour,1.223055747
baking,flower,-0.575903516
different,flour,-0.658578307
different,flower,-0.504582606
flour,kinds,-0.421216307
flower,kinds,0.03446625
flour,use,-0.213368815
flower,use,-0.419227853
fare,paid,1.159565545
fair,paid,-0.027407556
bruised,heel,0.293676601
bruised,heal,1.118415119
heel,walking,1.670247066
heal,walking,0.091783129
church,hymn,1.689324454
church,him,0.352158611
hymn,sang,1.569489363
him,sang,-0.505817434
answered,no's,0.415864512
answered,knows,1.265951772
no's,string,-0.707908246
knows,string,-0.732012509
famous,idol,1.566587652
famous,idle,-0.405166975
idol,movie,1.063241676
idle,movie,-0.326844709
idol,star,1.585715064
idle,star,-0.250163244
hired,maid,0.943186677
hired,made,-0.211003158
kind,nun,0.67936669
kind,none,-0.709886221
nun,pious,0.884351047
none,pious,-0.425583558
nun,very,-0.849311361
none,very,-0.430725528
died,mourning,1.629802491
died,morning,-0.607965686
loved,mourning,0.73364003
loved,morning,-0.364996225
like,meat,-0.395840073
like,meet,0.057354067
meat,vegetarians,0.604443795
meet,vegetarians,-0.641859781
fish,reel,1.640762987
fish,real,-0.402162931
need,reel,-0.762973747
need,real,-0.282585301
apples,pear,1.278435678
apples,pair,-0.06388065
ate,pear,1.144401446
ate,pair,-0.624965138
bed,pray,0.277633309
bed,prey,-0.568121694
christians,pray,1.829803433
christians,prey,-0.448843181
customary,pray,-0.307313326
customary,prey,-0.523897592
root,tree's,1.69774838
route,tree's,-0.351945419
root,tripped,-0.180136938
route,tripped,-0.492415474
profit,profit,2.0
business,profit,1.82224455
business,prophet,-0.65142243
dollars,profit,1.743815347
dollars,prophet,-0.349161485
made,profit,0.91419155
made,prophet,-0.124358304
million,profit,1.246970119
million,prophet,-0.554897705
profit,year,0.650043035
prophet,year,-0.162742635
pie,pie,2.0
apple,pie,1.77905018
apple,pi,-0.721939114
dessert,pie,1.681425152
dessert,pi,-0.365230948
like,pie,-0.047714652
like,pi,-0.489360978
need,need,2.0
company,need,0.051266325
company,knead,-0.69822364
computer,need,-0.175595364
computer,knead,-0.590439133
need,programmers,-0.279855399
knead,programmers,-0.634197082
or,or,2.0
car,or,-0.646480239
car,oar,-0.562531637
care,or,-0.702338021
care,oar,-0.750032
or,problems,-0.750977777
oar,problems,-0.706748926
or,take,-0.691946271
oar,take,-0.660505036
tears,tears,2.0
cheeks,tears,1.51407894
cheeks,tiers,-0.732534456
movie,tears,0.324767813
